code,prov,area_ha,sp,elev_mean,elev_min,elev_max,elevF,perim,lat,long,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,sp_abrev,especie
GR023092,GR,1.8801902,PINUS SYLVESTRIS,1859.88,1833,1888,3high,578.03,37.23553,-2.67369,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,psylv,P. sylvestris
GR023093,GR,210.2029281,PINUS NIGRA SSP SALZM.,1944.46,1818,2050,3high,11162.03,37.2274,-2.66816,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,1,1,0,pnig_sal,P. nigra
GR023094,GR,169.271338,PINUS SYLVESTRIS,1949.48,1882,2078,3high,12838.26,37.22474,-2.68687,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,4,1,1,0,psylv,P. sylvestris
GR024001,GR,230.0443629,PINUS NIGRA SSP SALZM.,1445.9,1358,1531,2medium,7912.53,37.26574,-3.43925,3,0,0,1,3,2,NA,0,1,2,1,1,1,0,0,1,1,1,2,1,1,1,1,1,1,0,1,pnig_sal,P. nigra
GR024003,GR,234.4591673,PINUS NIGRA SSP SALZM.,1545.89,1402,1672,2medium,12506.4,37.25743,-3.44964,3,1,0,0,2,3,NA,0,1,1,2,1,1,0,0,2,2,2,2,2,1,1,1,1,NA,0,1,pnig_sal,P. nigra
GR024004,GR,597.6371757000001,PINUS NIGRA SSP SALZM.,1348.77,1159,1616,2medium,13891.96,37.24061,-3.45656,1,0,0,0,2,2,NA,0,1,1,1,1,2,0,1,1,2,2,3,1,1,1,2,1,NA,0,1,pnig_sal,P. nigra
GR024005,GR,56.6311699,PINUS PINASTER,1545.59,1454,1614,2medium,3717.71,37.24911,-3.44063,0,0,0,0,2,2,NA,0,1,2,1,1,1,0,0,1,2,2,3,1,1,1,1,1,NA,0,1,ppinas,P. pinaster
GR024006,GR,68.9589988,PINUS PINASTER,1389.6,1289,1503,2medium,3455.72,37.24737,-3.47063,0,0,0,0,2,2,NA,0,1,1,1,1,1,0,0,1,1,1,2,1,1,0,1,1,1,0,1,ppinas,P. pinaster
GR025001,GR,101.9879595,PINUS HALEPENSIS,990.49,928,1053,1low,6688.91,37.28598,-3.20928,NA,0,0,0,1,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phale,P. halpensis
GR025002,GR,108.2243642,PINUS HALEPENSIS,1114.55,1051,1158,1low,11640.75,37.27252,-3.24071,NA,0,0,0,1,1,2,1,0,1,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,phale,P. halpensis
GR025003,GR,246.7976955,PINUS HALEPENSIS,1048.53,954,1144,1low,15440.45,37.2678,-3.21374,NA,2,0,0,1,1,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,1,phale,P. halpensis
GR027001,GR,348.57802979999997,PINUS HALEPENSIS,933.23,869,1014,1low,12720.5,37.36958,-3.13289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,2,0,1,3,3,1,1,phale,P. halpensis
GR027002,GR,636.7813675,PINUS HALEPENSIS,935.79,856,1017,1low,12127.55,37.35347,-3.13895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,2,0,1,2,2,2,2,phale,P. halpensis
GR027003,GR,312.8291397,PINUS HALEPENSIS,1020.2,958,1079,1low,8499.72,37.32935,-3.1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,0,1,1,2,2,phale,P. halpensis
GR030001,GR,181.4278595,PINUS SYLVESTRIS,2257.45,2050,2441,3high,12287.2,37.05129,-3.17218,NA,NA,0,0,0,2,1,0,0,3,2,2,0,NA,0,0,0,NA,0,3,0,0,0,1,0,0,1,psylv,P. sylvestris
GR030002,GR,17.5359919,PINUS SYLVESTRIS,2179.28,2064,2280,3high,4145.72,37.04955,-3.19394,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,0,0,1,0,0,0,psylv,P. sylvestris
GR030003,GR,13.0277043,PINUS SYLVESTRIS,2009.32,1936,2079,3high,3247.69,37.03784,-3.19347,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,4,0,0,0,2,0,0,3,psylv,P. sylvestris
GR030004,GR,120.8617044,PINUS SYLVESTRIS,1818.04,1529,2112,3high,7491.03,37.01906,-3.19651,NA,NA,0,0,0,1,3,0,0,3,0,1,1,0,0,1,0,NA,4,4,0,0,0,2,0,2,3,psylv,P. sylvestris
GR030005,GR,41.0365295,PINUS SYLVESTRIS,2042,1935,2205,3high,7433.99,37.03424,-3.19709,NA,NA,0,0,0,1,3,0,0,3,2,0,0,0,0,1,0,NA,1,4,0,0,0,2,0,0,3,psylv,P. sylvestris
GR030006,GR,117.0872094,PINUS SYLVESTRIS,2213.21,1959,2396,3high,5379.76,37.01603,-3.22077,NA,NA,NA,NA,NA,1,3,3,2,0,1,0,0,0,0,0,0,NA,1,1,0,2,0,1,0,0,0,psylv,P. sylvestris
GR030007,GR,191.8628024,PINUS SYLVESTRIS,1787.2,1416,2066,3high,12850.26,37.00391,-3.18359,NA,NA,0,0,0,2,3,4,1,3,2,0,0,0,0,0,0,NA,5,4,0,0,0,2,0,2,3,psylv,P. sylvestris
GR030008,GR,119.30876040000001,PINUS SYLVESTRIS,2176.85,1940,2395,3high,5462.52,37.0075,-3.22078,NA,NA,NA,NA,NA,1,0,0,0,3,1,1,2,1,2,0,2,NA,2,3,0,0,0,1,1,1,1,psylv,P. sylvestris
GR030009,GR,270.46385380000004,PINUS SYLVESTRIS,2137.12,1797,2401,3high,15000.76,36.99528,-3.22512,NA,NA,0,0,0,3,3,2,2,3,1,1,1,1,1,0,1,NA,3,3,0,0,0,2,1,1,2,psylv,P. sylvestris
GR030010,GR,40.8394392,PINUS SYLVESTRIS,1799.55,1650,2014,3high,8826.64,36.97928,-3.21714,NA,NA,0,0,0,3,3,2,2,0,NA,0,1,0,0,0,0,NA,1,2,1,2,0,1,0,0,0,psylv,P. sylvestris
GR030011,GR,73.907116,PINUS NIGRA SSP SALZM.,1493.42,1112,1759,2medium,13122.09,36.98151,-3.17904,NA,NA,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,NA,3,3,0,2,0,2,0,1,3,pnig_sal,P. nigra
GR030012,GR,15.8065151,PINUS SYLVESTRIS,1513.13,1447,1576,2medium,2300.67,36.96422,-3.2074,NA,NA,0,0,2,3,3,0,1,2,2,2,1,0,1,2,3,NA,1,3,0,0,0,1,1,2,3,psylv,P. sylvestris
GR032001,GR,7.0835639,PINUS SYLVESTRIS,2035.01,1980,2113,3high,1634.73,36.98516,-3.37484,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,1,NA,1,0,1,NA,1,2,0,1,0,1,0,0,1,psylv,P. sylvestris
GR032002,GR,60.424033400000006,PINUS SYLVESTRIS,2089.54,1931,2308,3high,4707.78,36.96618,-3.33402,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,1,1,1,NA,1,2,0,1,1,1,0,0,1,psylv,P. sylvestris
GR032003,GR,67.4878135,PINUS SYLVESTRIS,1843.84,1741,1950,3high,4673.35,36.95646,-3.33885,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,2,1,NA,2,1,0,1,0,0,0,0,1,psylv,P. sylvestris
GR032004,GR,22.9598035,PINUS SYLVESTRIS,1727.05,1642,1798,3high,2140.41,36.95405,-3.34397,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,1,NA,2,0,0,0,0,0,0,0,1,psylv,P. sylvestris
GR033001,GR,93.9015744,PINUS SYLVESTRIS,1590.3,1438,1735,2medium,13669.24,36.97597,-3.28514,NA,NA,0,0,1,3,3,2,1,1,1,1,0,0,1,1,2,NA,3,1,1,0,1,1,1,0,2,psylv,P. sylvestris
GR033002,GR,69.9063134,PINUS SYLVESTRIS,1799.99,1519,2051,3high,4407.3,36.97551,-3.2583,NA,NA,0,0,1,2,3,2,1,3,1,1,2,0,1,1,2,NA,3,1,1,0,0,0,1,1,2,psylv,P. sylvestris
GR033003,GR,98.2798412,PINUS SYLVESTRIS,1775.93,1412,2012,3high,7967.24,36.96572,-3.25674,NA,NA,0,0,1,2,3,2,1,1,1,1,0,0,1,0,2,NA,3,1,0,0,0,0,1,0,2,psylv,P. sylvestris
GR039016,GR,185.49009909999998,PINUS NIGRA SSP SALZM.,1287.87,1159,1392,2medium,7359.4,37.3337,-2.72346,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,pnig_sal,P. nigra
GR039017,GR,104.53527659999999,PINUS HALEPENSIS,1253.16,1201,1343,2medium,4575.55,37.33401,-2.70014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR039018,GR,156.5451886,PINUS PINASTER,1271.39,1175,1344,2medium,5819.95,37.33488,-2.71052,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ppinas,P. pinaster
GR040001,GR,120.7110802,PINUS HALEPENSIS,2026.58,1750,2459,3high,7664.85,36.97492,-3.41472,NA,NA,0,0,0,2,1,1,NA,0,2,1,1,0,1,0,1,NA,2,2,1,0,0,0,0,1,1,phale,P. halpensis
GR040002,GR,26.2290784,PINUS SYLVESTRIS,1594.19,1385,1765,2medium,4007.31,36.96196,-3.41129,NA,NA,0,1,2,2,2,1,NA,0,1,1,0,1,1,0,1,NA,2,3,1,0,0,0,0,1,2,psylv,P. sylvestris
GR040003,GR,6.7800574,PINUS SYLVESTRIS,1389.57,1284,1496,2medium,1442.97,36.95266,-3.41257,NA,NA,0,0,1,1,1,1,NA,0,1,0,0,0,1,0,1,NA,1,1,0,0,0,0,0,1,2,psylv,P. sylvestris
GR040004,GR,7.4671423,PINUS UNCINATA,1370.14,1286,1420,2medium,1223.38,36.93955,-3.44631,NA,NA,0,0,0,1,1,1,NA,0,1,0,1,0,2,0,3,NA,2,1,0,0,1,1,0,0,0,punci,NA
GR040005,GR,22.880897,PINUS HALEPENSIS,880.51,773,1048,1low,3537.48,36.93184,-3.41458,NA,NA,0,0,0,0,0,1,NA,0,1,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,1,1,phale,P. halpensis
GR040006,GR,13.9514857,PINUS NIGRA SSP SALZM.,746.62,659,864,1low,3179.03,36.9215,-3.43422,NA,NA,0,1,1,2,2,1,NA,0,1,0,0,0,0,0,1,NA,0,1,0,1,0,1,0,2,1,pnig_sal,P. nigra
GR042001,GR,75.81914470000001,PINUS UNCINATA,2383.24,2224,2544,3high,12718.26,36.98901,-3.32614,NA,NA,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,NA,0,1,0,0,0,1,0,0,1,punci,NA
GR042002,GR,49.1262103,PINUS SYLVESTRIS,1816.41,1642,1994,3high,4173.15,36.97497,-3.34946,NA,NA,0,0,1,1,1,NA,1,1,1,0,0,1,1,1,1,NA,1,1,0,1,0,0,0,0,1,psylv,P. sylvestris
GR042003,GR,9.539841599999999,PINUS SYLVESTRIS,1628.5,1578,1674,2medium,1653.1,36.97039,-3.35441,NA,NA,0,0,2,2,1,NA,1,1,1,0,0,1,2,1,1,NA,1,2,0,0,1,1,0,0,0,psylv,P. sylvestris
GR043002,GR,67.130852,PINUS HALEPENSIS,847.15,672,929,1low,5688.88,36.91212,-3.39269,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,1,2,3,3,0,0,0,2,0,1,0,0,0,phale,P. halpensis
GR049001,GR,247.20369530000002,PINUS PINASTER,1337.31,1165,1598,2medium,8795.2,37.22659,-3.19893,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,ppinas,P. pinaster
GR049002,GR,249.037017,PINUS HALEPENSIS,1382.78,1219,1628,2medium,7874.74,37.21557,-3.19166,2,0,0,1,2,1,1,0,0,0,2,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR049003,GR,90.9255948,PINUS NIGRA SSP SALZM.,1501.47,1241,1696,2medium,5785.72,37.20298,-3.18904,1,0,1,0,1,2,1,0,0,0,1,1,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,pnig_sal,P. nigra
GR049004,GR,187.6594646,PINUS HALEPENSIS,1322.14,1196,1639,2medium,10258.66,37.20326,-3.17398,1,0,1,1,2,2,1,0,0,0,3,1,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR049005,GR,72.9596255,NA,1516.1,1287,1673,2medium,4096.58,37.2054,-3.19228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA
GR050001,GR,353.4299011,PINUS PINASTER,1290.22,1172,1534,2medium,9584.92,37.2856,-3.52596,1,0,1,1,1,2,0,0,1,0,NA,0,0,0,0,0,0,0,1,0,NA,2,0,0,0,0,2,ppinas,P. pinaster
GR054001,GR,444.85903229999997,PINUS HALEPENSIS,999.1,878,1112,1low,30354.57,37.30359,-3.23519,NA,1,1,1,3,3,4,1,1,2,3,1,0,1,3,2,1,1,2,2,1,1,0,2,0,1,1,phale,P. halpensis
GR054002,GR,43.9179864,PINUS HALEPENSIS,1010.61,927,1061,1low,2896.52,37.3163,-3.25914,NA,1,0,0,2,1,0,NA,0,0,2,1,NA,NA,2,2,1,1,1,0,0,0,0,2,0,1,1,phale,P. halpensis
GR054004,GR,232.5547166,PINUS HALEPENSIS,1105.51,1010,1195,1low,30463.75,37.27524,-3.24964,NA,0,1,1,3,2,3,1,2,2,3,1,0,1,3,2,0,0,1,NA,1,2,0,2,0,1,1,phale,P. halpensis
GR068001,GR,119.515662,PINUS SYLVESTRIS,1550.3,1297,1742,2medium,5572.9,37.0736,-3.50272,0,NA,0,0,NA,3,3,2,0,0,0,1,0,0,1,4,4,NA,1,1,1,1,3,4,1,1,1,psylv,P. sylvestris
GR068002,GR,43.9334734,PINUS NIGRA SSP SALZM.,1820.97,1644,2075,3high,3630.95,37.07479,-3.48685,1,NA,0,0,NA,3,4,4,2,0,0,1,0,1,1,5,5,NA,1,1,1,0,3,4,1,1,1,pnig_sal,P. nigra
GR068003,GR,206.419153,PINUS SYLVESTRIS,1341.68,1012,1658,2medium,7949.16,37.066160000000004,-3.5216,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,1,1,0,1,psylv,P. sylvestris
GR068004,GR,94.4316242,PINUS SYLVESTRIS,1670.05,1358,1864,2medium,5302.6,37.06987,-3.4876,1,NA,0,0,NA,4,4,4,1,0,1,2,1,1,1,4,3,NA,1,1,1,2,4,4,1,1,2,psylv,P. sylvestris
GR068005,GR,34.494614899999995,PINUS SYLVESTRIS,1504.16,1297,1713,2medium,3057.86,37.06921,-3.49652,1,NA,0,0,NA,4,4,2,0,0,0,3,1,1,1,3,3,NA,1,1,1,0,4,4,1,1,2,psylv,P. sylvestris
GR068006,GR,204.5812846,PINUS PINASTER,1430.18,983,1881,2medium,8759.06,37.06173,-3.52889,1,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,ppinas,P. pinaster
GR068007,GR,62.30154769999999,PINUS NIGRA SSP SALZM.,1285.4,973,1666,2medium,4586.58,37.06247,-3.54204,1,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,pnig_sal,P. nigra
GR068008,GR,203.1838497,PINUS HALEPENSIS,1007.54,854,1240,1low,17146.67,37.05649,-3.60999,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,2,1,1,NA,1,0,0,0,1,2,0,1,1,phale,P. halpensis
GR068009,GR,299.7058922,PINUS NIGRA SSP SALZM.,1253.39,935,1763,2medium,8240.61,37.05651,-3.54843,1,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,2,0,1,0,0,0,pnig_sal,P. nigra
GR068010,GR,112.43457180000001,PINUS SYLVESTRIS,1449.8,1245,1757,2medium,6958.14,37.06192,-3.50278,1,NA,0,0,NA,1,3,2,0,0,1,2,0,NA,1,3,2,NA,3,1,1,1,3,3,0,0,1,psylv,P. sylvestris
GR068011,GR,87.84505080000001,PINUS HALEPENSIS,1058.64,922,1223,1low,5635.06,37.05751,-3.56409,2,NA,2,0,NA,2,1,0,0,2,1,1,1,0,1,2,1,NA,1,0,1,0,2,2,2,1,2,phale,P. halpensis
GR068012,GR,116.8617845,PINUS NIGRA SSP SALZM.,1503.52,1171,1773,2medium,5376.67,37.05647,-3.53088,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,pnig_sal,P. nigra
GR068013,GR,136.7486791,PINUS HALEPENSIS,1142.35,967,1301,1low,6016.57,37.05333,-3.57082,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,phale,P. halpensis
GR068014,GR,384.0073043,PINUS PINASTER,1255.23,1003,1527,2medium,13910.22,37.04805,-3.59546,NA,2,2,0,0,1,2,2,0,1,1,1,2,1,1,1,1,NA,1,0,0,0,1,2,1,0,1,ppinas,P. pinaster
GR068015,GR,92.0659896,PINUS PINASTER,1037.1,915,1169,1low,6720.42,37.05072,-3.62703,NA,2,2,0,NA,2,2,3,0,0,1,1,0,0,0,2,0,NA,1,0,0,0,1,2,0,0,1,ppinas,P. pinaster
GR068016,GR,133.5022087,PINUS HALEPENSIS,1323.7,1112,1490,2medium,6229.48,37.04697,-3.55654,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,1,phale,P. halpensis
GR068017,GR,116.1705529,PINUS HALEPENSIS,1314.72,1152,1467,2medium,5403.22,37.04486,-3.57152,1,NA,0,0,NA,4,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,phale,P. halpensis
GR069001,GR,259.2326852,PINUS NIGRA SSP SALZM.,1790.54,1658,2012,3high,7931.66,37.29801,-2.86172,0,1,0,0,1,2,2,2,2,1,2,2,2,0,0,0,2,2,0,0,0,0,0,2,3,3,2,pnig_sal,P. nigra
GR069002,GR,636.0056341,PINUS NIGRA SSP SALZM.,1749.72,1560,1878,3high,13812.31,37.28444,-2.85639,0,0,0,0,2,2,2,2,2,2,2,2,2,0,1,0,3,3,0,0,0,0,1,3,3,3,3,pnig_sal,P. nigra
GR069003,GR,675.1417315,PINUS PINASTER,1505.6,1284,1783,2medium,10942.2,37.26899,-2.88726,2,1,2,1,1,2,2,2,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0,1,3,2,2,ppinas,P. pinaster
GR069004,GR,487.6205967,PINUS NIGRA SSP SALZM.,1502.8,1315,1660,2medium,9536.16,37.26173,-2.86543,0,0,0,0,0,1,1,1,2,1,1,1,2,0,1,0,1,1,0,0,0,1,0,1,4,2,2,pnig_sal,P. nigra
GR069005,GR,359.90697009999997,PINUS PINASTER,1507.17,1266,1806,2medium,11873.54,37.155,-3.0126,3,0,0,0,2,3,0,0,0,0,1,3,1,0,0,0,0,NA,0,4,0,2,1,1,0,1,2,ppinas,P. pinaster
GR069006,GR,365.259978,PINUS SYLVESTRIS,1528.48,1282,1827,2medium,11626.83,37.15383,-2.98438,2,2,0,0,2,3,0,0,0,0,3,4,1,0,0,0,0,NA,2,5,0,1,2,3,0,3,2,psylv,P. sylvestris
GR069007,GR,251.84587259999998,PINUS NIGRA SSP SALZM.,1536.86,1319,1804,2medium,8796.62,37.15024,-3.00079,2,2,0,1,2,3,0,0,0,1,3,3,1,0,0,0,0,NA,2,4,0,2,1,3,0,2,2,pnig_sal,P. nigra
GR069008,GR,101.7156287,PINUS NIGRA SSP SALZM.,1858.57,1690,2039,3high,6804.74,37.13075,-3.01024,1,0,0,0,0,2,0,0,0,0,3,3,3,1,0,0,0,NA,2,4,1,2,2,3,0,1,2,pnig_sal,P. nigra
GR069009,GR,130.04020319999998,PINUS SYLVESTRIS,1874.89,1698,2027,3high,6010.7,37.13193,-2.99575,2,2,0,0,1,3,0,0,0,0,3,4,4,0,0,0,0,NA,3,5,1,2,2,3,1,2,2,psylv,P. sylvestris
GR069010,GR,31.1612353,PINUS SYLVESTRIS,1659.17,1516,1772,2medium,4089.49,37.13478,-3.00256,2,2,0,0,1,3,0,0,0,0,3,4,1,0,0,0,0,NA,2,5,0,0,1,3,1,0,2,psylv,P. sylvestris
GR069011,GR,54.0307133,PINUS NIGRA SSP SALZM.,1652.21,1506,1775,2medium,4050.77,37.13488,-3.00708,1,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,NA,2,5,1,0,0,2,0,0,2,pnig_sal,P. nigra
GR069012,GR,311.9396421,PINUS SYLVESTRIS,1983.78,1689,2169,3high,9981.06,37.118,-3.00071,1,2,0,0,0,2,0,0,0,0,1,3,3,0,0,0,0,NA,2,5,1,1,2,2,0,2,3,psylv,P. sylvestris
GR070001,GR,38.3797837,PINUS PINASTER,1119.71,936,1333,1low,3281.04,37.17737,-3.47549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,0,1,2,1,ppinas,P. pinaster
GR070002,GR,2.1503151999999996,PINUS PINASTER,973.33,944,1022,1low,766.84,37.18176,-3.47963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,2,1,1,ppinas,P. pinaster
GR071001,GR,146.2861445,PINUS PINASTER,1781.59,1628,1967,3high,7112.09,37.04871,-3.50874,NA,NA,0,0,1,1,1,0,0,0,0,0,NA,0,0,0,NA,NA,0,1,0,1,0,0,0,0,1,ppinas,P. pinaster
GR071002,GR,229.31950980000002,PINUS PINASTER,1452.98,995,1772,2medium,8115.31,37.04389,-3.53615,NA,NA,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,NA,0,0,0,1,2,0,0,0,1,ppinas,P. pinaster
GR071003,GR,224.3374617,PINUS PINASTER,1252.57,834,1502,2medium,8545.23,37.03297,-3.551,NA,NA,0,0,1,2,1,0,0,0,0,NA,0,0,0,2,1,NA,0,0,0,0,0,0,0,0,0,ppinas,P. pinaster
GR071004,GR,147.7455904,PINUS PINASTER,1362.06,1012,1773,2medium,6204.84,37.03749,-3.53129,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,ppinas,P. pinaster
GR071005,GR,212.1874133,PINUS HALEPENSIS,1369.28,1159,1527,2medium,7714.56,37.03332,-3.56231,NA,NA,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,2,0,0,0,phale,P. halpensis
GR071006,GR,148.2286545,PINUS PINASTER,1264.17,950,1655,2medium,6920.5,37.02957,-3.53247,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,ppinas,P. pinaster
GR071007,GR,238.60393489999998,PINUS PINASTER,1313.24,813,1677,2medium,7848.33,37.02191,-3.53955,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,ppinas,P. pinaster
GR071008,GR,141.0705672,PINUS PINASTER,1442.27,1217,1662,2medium,6722.71,37.01913,-3.52333,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA,3,1,0,0,0,2,0,0,0,ppinas,P. pinaster
GR071009,GR,161.8108652,PINUS NIGRA SSP SALZM.,1709.51,1343,1939,3high,9210.22,37.01118,-3.51433,NA,NA,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,NA,3,4,0,0,0,2,0,0,0,pnig_sal,P. nigra
GR071010,GR,172.5040057,PINUS HALEPENSIS,1296.51,938,1695,2medium,7301.78,37.00515,-3.54209,NA,NA,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,3,1,0,0,0,0,0,0,0,phale,P. halpensis
GR071011,GR,62.6258993,PINUS NIGRA SSP SALZM.,1636.68,1366,1716,2medium,3904.72,37.00464,-3.52961,NA,NA,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,NA,4,4,0,0,0,1,0,0,0,pnig_sal,P. nigra
GR074001,GR,150.0245919,PINUS HALEPENSIS,1411.75,1277,1580,2medium,7929.46,37.1614,-3.04434,1,0,0,0,1,3,0,0,0,0,3,3,0,0,0,0,0,NA,0,2,0,0,0,1,0,0,1,phale,P. halpensis
GR074002,GR,148.8469111,PINUS NIGRA SSP SALZM.,1412.2,1286,1584,2medium,8126.33,37.16501,-3.02605,2,1,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,NA,0,4,0,0,0,1,0,0,2,pnig_sal,P. nigra
GR074003,GR,194.58850049999998,PINUS NIGRA SSP SALZM.,1543.83,1341,1757,2medium,9848.48,37.14414,-3.03634,1,0,0,1,3,4,0,0,0,0,3,4,1,0,0,0,0,NA,2,3,0,0,0,3,0,0,2,pnig_sal,P. nigra
GR074004,GR,147.05978580000001,PINUS NIGRA SSP SALZM.,1551.72,1350,1814,2medium,5464.24,37.15219,-3.02654,1,0,0,0,1,3,0,0,0,0,3,4,1,0,0,0,0,NA,0,3,0,1,0,2,0,1,2,pnig_sal,P. nigra
GR074006,GR,123.95623700000002,PINUS SYLVESTRIS,1650.71,1424,1822,2medium,6683.71,37.1402,-3.02469,1,0,0,0,2,3,0,0,0,1,3,4,1,0,0,0,0,NA,3,4,0,1,2,2,1,2,1,psylv,P. sylvestris
GR074007,GR,139.8840362,PINUS SYLVESTRIS,1876.5,1700,2087,3high,7157.47,37.13077,-3.01875,1,0,0,0,2,3,0,0,0,0,3,4,2,0,0,0,0,NA,3,3,0,1,2,2,0,2,2,psylv,P. sylvestris
GR074008,GR,32.2550556,PINUS NIGRA SSP SALZM.,1662.94,1573,1743,2medium,3420.87,37.13491,-3.03165,1,0,0,1,3,4,0,0,0,0,3,4,1,0,0,0,0,NA,3,3,0,1,1,2,0,1,1,pnig_sal,P. nigra
GR074009,GR,121.70754210000001,PINUS NIGRA SSP AUSTR.,2049.9,1676,2201,3high,6615.23,37.12067,-3.03989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,0,0,0,0,NA,1,4,0,1,1,1,3,0,2,pnig_aus,P. nigra
GR074010,GR,187.3767868,PINUS SYLVESTRIS,1967.92,1676,2200,3high,5799.71,37.12103,-3.02187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,0,0,0,0,NA,2,4,0,2,1,3,0,0,2,psylv,P. sylvestris
GR076001,GR,173.2492934,PINUS HALEPENSIS,833.54,765,886,1low,8859.28,37.43542,-3.18006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,2,1,1,1,2,1,1,2,0,3,0,1,0,phale,P. halpensis
GR076002,GR,258.7798791,PINUS HALEPENSIS,835.03,764,915,1low,12122.71,37.42516,-3.18348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,2,0,3,0,1,0,phale,P. halpensis
